Name,District,Description,Region,Category,Eestimated_time_to_visit,Foreign_Adult,Foreign_Child,Local_Adult,Local_Child,Student,Free_Entry,Latitude,Longitude,Is_Free,Category_Popularity,Avg_Cost,Cost_Category,Time_Category,Distance_from_Colombo,District_Encoded,Region_Encoded,Category_Encoded,Cluster
Ginipetti Bridge,Polonnaruwa,A colonial-era iron bridge offering picturesque views and easy access to nearby villages and nature spots.,North Central,Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.9012139295726,81.0615573294935,1,71,0.0,,Quick,170.77789523601243,23,4,48,1
Pothgul Temple,Polonnaruwa,"An ancient Buddhist temple complex famous for its historic library ruins and serene atmosphere, attracting both pilgrims and history enthusiasts.",North Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.919995750560067,81.05682919545093,1,140,0.0,,Short,171.69199143641796,23,4,125,1
Dimbulagala Temple,Polonnaruwa,"An ancient rock temple complex perched atop a large rock formation, offering panoramic views and a glimpse into Sri Lankas monastic history.",North Central,Religious,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.894526822962734,80.99503792889533,1,140,0.0,,Short,164.66423066842765,23,4,125,1
Danigala,Polonnaruwa,"A forested hill known for its natural beauty and archaeological significance, popular with trekkers and history enthusiasts alike.",North Central,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.980977873072464,81.00062554938471,1,159,0.0,,Short,171.47374908505824,23,4,83,1
Gal Viharaya,Polonnaruwa,"A famous rock temple complex with impressive Buddha statues carved into granite, considered a masterpiece of ancient Sri Lankan art and devotion.",North Central,Religious,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.958852936303658,81.0251943154357,1,140,0.0,,Short,171.84075000522623,23,4,125,1
Parakramabahu Palace,Polonnaruwa,"The ruins of an ancient royal palace built by King Parakramabahu, offering insights into medieval architecture and Sri Lankas royal history.",North Central,Historical,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.948736215735146,81.02734683007813,1,71,0.0,,Short,171.27949452809,23,4,48,1
Kumara Pokuna,Polonnaruwa,"An ancient royal bathing pool with intricate stonework, historically used by royalty for ritual baths in the ancient city of Polonnaruwa.",North Central,Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.924472795611233,81.01247654305274,1,71,0.0,,Quick,168.28095208266754,23,4,48,1
Lankathilakaya,Polonnaruwa,"A Buddhist temple complex featuring elegant architecture and serene surroundings, important for religious ceremonies and meditation.",North Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.969793243133345,81.02013124788508,1,140,0.0,,Short,172.2297967372788,23,4,125,1
Parakramabahu Statue,Polonnaruwa,"A large statue commemorating King Parakramabahu I, symbolizing his contributions to Sri Lankas history and culture, located near Polonnaruwa ruins.",North Central,Historical,0.5,0.0,0.0,0.0,0.0,0.0,Yes,7.968204874093503,81.04060572690926,1,71,0.0,,Quick,173.79886094648523,23,4,48,1
Sixty-day House,Polonnaruwa,"Ancient ruins believed to have been used by monks or travelers, featuring stone foundations and historical significance in the Polonnaruwa era.",North Central,Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.935165437462701,81.03182617187781,1,71,0.0,,Quick,170.66879234611503,23,4,48,1
Nissankamalla Palace,Polonnaruwa,"The ruins of a grand royal palace built by King Nissankamalla, showcasing ancient architectural grandeur and offering insights into medieval Sri Lanka.",North Central,Historical,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.971766752510951,80.9916963771979,1,71,0.0,,Short,170.05937818285065,23,4,48,1
Nissankamalla Royal Court,Polonnaruwa,"An ancient royal court complex adjacent to the palace ruins, historically used for judicial and administrative purposes by King Nissankamalla.",North Central,Historical,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.911190828180423,81.01821274957308,1,71,0.0,,Short,167.80476643556256,23,4,48,1
Nelum Pokuna,Polonnaruwa,"A large lotus-shaped pond or water garden, admired for its design and cultural significance in ancient Polonnaruwa palace grounds.",North Central,Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.966520527465927,81.03701827894744,1,71,0.0,,Quick,173.37905178004863,23,4,48,1
Pabalu Monastery,Polonnaruwa,"A quiet Buddhist monastery known for its peaceful environment, ancient ruins, and importance as a religious retreat in the Polonnaruwa era.",North Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.970328053576485,81.0402724282551,1,140,0.0,,Short,173.9267373940042,23,4,125,1
Pothgul Monastery,Polonnaruwa,"An ancient Buddhist monastery famous for its historic library ruins, serving as a center for learning and meditation during the Polonnaruwa period.",North Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.947314771453914,81.05312108648762,1,140,0.0,,Short,173.32576105440592,23,4,125,1
Rankoth Monastery,Polonnaruwa,"Known for the large Rankoth Vihara stupa, one of the largest ancient stupas in Sri Lanka, it is an important pilgrimage site with rich history.",North Central,Religious,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.913820940762674,81.0313874133408,1,140,0.0,,Short,169.10166936753265,23,4,125,1
Thivanka Statue House,Polonnaruwa,"A rock temple complex featuring exquisite ancient Buddha statues carved into stone, showcasing artistic and religious heritage of Polonnaruwa era.",North Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.9419023721383235,81.01018406430536,1,140,0.0,,Short,169.35917208160774,23,4,125,1
Thuparama Statue House,Polonnaruwa,"One of the oldest Buddhist temples in Sri Lanka, housing ancient statues and relics, reflecting early Sri Lankan Buddhist architecture and culture.",North Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.965421443894983,80.9858295907004,1,140,0.0,,Short,169.1081018768636,23,4,125,1
Nisshanka Latha Mandapaya,Polonnaruwa,"A unique pavilion featuring stone pillars with intricate carvings, built during King Nissankamallas reign as a place for royal ceremonies.",North Central,Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.9580004878425985,80.97158438668075,1,71,0.0,,Quick,167.3978704735067,23,4,48,1
Shiva Temple,Polonnaruwa,"An ancient Hindu temple dedicated to Lord Shiva, known for its historic significance and traditional Dravidian architectural style.",North Central,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.952806028204721,81.00056256916697,1,140,0.0,,Quick,169.36931554029306,23,4,125,1
Menik Monastery,Polonnaruwa,"A peaceful Buddhist monastery surrounded by nature, offering meditation and spiritual learning opportunities in a serene environment.",North Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.955218456707427,80.97601228631311,1,140,0.0,,Short,167.54743013117593,23,4,125,1
Tamil Maha Seya,Polonnaruwa,"The ruins of a large ancient stupa, notable for its size and historical importance in Sri Lankas Buddhist heritage.",North Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.944023405185194,80.98058694159535,1,140,0.0,,Short,167.0839792677572,23,4,125,1
Sri Dalada Maligawa,Kandy,"The sacred Temple of the Tooth Relic in Kandy, a UNESCO World Heritage Site and one of the most important Buddhist pilgrimage sites worldwide.",Central,Religious,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.246495469033886,80.67332658592156,1,140,0.0,,Short,96.4220834486196,11,0,125,3
Kandy View Point,Kandy,"A panoramic lookout offering stunning views over Kandy city, the lake, and surrounding hills  perfect for photography and relaxation.",Central,Scenic,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.305289062413569,80.5843157867718,1,45,0.0,,Quick,90.16772065768524,11,0,145,3
Bahirawakanda Temple,Kandy,"A large Buddhist temple situated on a hill with a massive Buddha statue, offering spiritual ambiance and breathtaking views over Kandy.",Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.246046165719983,80.61182940789854,1,140,0.0,,Short,90.11543353851904,11,0,125,3
Sadagiri Seya Temple,Kandy,"A notable Buddhist temple known for its serene environment, intricate architecture, and religious significance in the Kandy region.",Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.3382313557498655,80.67156267136157,1,140,0.0,,Short,100.40080118504555,11,0,125,3
Ranawana Temple,Kandy,"An ancient Buddhist temple known for its tranquil atmosphere and beautiful hilltop views, attracting devotees and visitors alike.",Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.315260050684595,80.618158759351,1,140,0.0,,Short,93.99348221056616,11,0,125,3
Nelligala,Kandy,"A scenic hill offering hiking trails and panoramic views of Kandy city and the surrounding hills, popular among nature lovers.",Central,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.248926911185667,80.59850784967567,1,159,0.0,,Short,88.88987769309097,11,0,83,3
Peradeniya Flower Garden,Kandy,"A vibrant botanical garden near Peradeniya University featuring colorful flowers, landscaped gardens, and a great spot for relaxation.",Central,Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.321187310729984,80.64512850159183,1,159,0.0,,Short,96.94586508557029,11,0,83,3
Galaha Road,Kandy,"A scenic route known for its lush greenery and access to nearby tea plantations, waterfalls, and local villages worth exploring.",Central,Scenic,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.311026812090653,80.67525300289891,1,45,0.0,,Short,99.44552677462761,11,0,145,3
Katusukonda,Kandy,"A peaceful hill area known for its scenic views, nature walks, and opportunities to observe local wildlife in a tranquil setting.",Central,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.260356345946452,80.64689783461871,1,159,0.0,,Short,94.2987250850107,11,0,83,3
Uragala,Kandy,"A popular hiking destination offering panoramic vistas of Kandy and surrounding mountains, ideal for adventure seekers and nature lovers.",Central,Nature,2.5,0.0,0.0,0.0,0.0,0.0,Yes,7.312438751372171,80.59217882787449,1,159,0.0,,Short,91.30392793150735,11,0,83,3
Hanthana Bird Sanctuary,Kandy,"A protected area near Kandy famous for its diverse bird species, peaceful trails, and excellent birdwatching opportunities.",Central,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.338137690410006,80.61686329431755,1,159,0.0,,Short,95.04806338750467,11,0,83,3
Kabaragala,Kandy,A rugged mountain peak offering challenging trails and rewarding panoramic views for experienced hikers and nature enthusiasts.,Central,Nature,3.0,0.0,0.0,0.0,0.0,0.0,Yes,7.287530229400686,80.58648862933917,1,159,0.0,,Short,89.48990709548889,11,0,83,3
Hanthana Kanda,Kandy,"A prominent hill known for hiking trails and stunning views of Kandy city and its lush surroundings, popular with nature lovers and trekkers.",Central,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.294538951812376,80.62729196536465,1,159,0.0,,Short,93.87945530892696,11,0,83,3
Embekka Temple,Kandy,"Famous for its intricate wooden carvings and unique architectural style, this historic temple is a cultural treasure near Kandy.",Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.2971403996618545,80.61791889893551,1,140,0.0,,Short,93.07305546516875,11,0,125,3
Pothgul Temple,Kandy,"An ancient Buddhist temple with historic ruins and a once-famous library, significant for religious and educational heritage.",Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.299263219281807,80.64011687368115,1,140,0.0,,Short,95.38246425792894,11,0,125,3
Haguranketha Ambalama,Kandy,"A traditional wayside rest shelter in Haguranketha, showcasing rural architecture and serving as a cultural landmark for travelers.",Central,Historical,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.333266556674575,80.59657935430377,1,71,0.0,,Quick,92.82495948524189,11,0,48,3
Pallegala Uda View Point,Kandy,"A breathtaking viewpoint offering panoramic vistas of valleys and mountains, ideal for nature lovers and photographers in the Kotmale area.",Central,Scenic,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.291420673539823,80.65287421064224,1,45,0.0,,Short,96.2902559521536,11,0,145,3
Hope Nature Pool,Kandy,"A natural freshwater pool surrounded by lush greenery, perfect for swimming and relaxing amidst nature's tranquility.",Central,Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.312156195276697,80.59171262920532,1,159,0.0,,Short,91.24381935555543,11,0,83,3
Kotmale Maha Seya,Kandy,"An ancient Buddhist stupa located in Kotmale, known for its religious importance and historic significance in the region.",Central,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.24912391827902,80.68187702988038,1,140,0.0,,Short,97.40730018840927,11,0,125,3
Shri Bhakta Hanuman Kovil,Kandy,"A Hindu temple dedicated to Lord Hanuman, renowned for its vibrant religious ceremonies and colorful architecture in the Kotmale area.",Central,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.2663478102931744,80.61993831270468,1,140,0.0,,Quick,91.8329279594357,11,0,125,3
Monaragala Mountain,Monaragala,A prominent mountain peak offering hiking opportunities and breathtaking panoramic views of the Monaragala districts natural landscape.,Uva,Nature,3.0,0.0,0.0,0.0,0.0,0.0,Yes,6.8546319663319935,81.38740987892221,1,159,0.0,,Short,168.86797757491183,19,9,83,1
Daha Ata Wanguwa,Monaragala,"An ancient cave temple complex featuring historic Buddhist paintings and sculptures, set within a serene natural environment.",Uva,Religious,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.851039431561102,81.37616014579964,1,140,0.0,,Short,167.64615510898935,19,9,125,1
Walangolla Plains,Monaragala,"Expansive open plains known for their unique biodiversity and natural beauty, ideal for birdwatching and nature walks.",Uva,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.878623694562504,81.39084562662991,1,159,0.0,,Short,169.13815379125654,19,9,83,1
Look Out Point Madugoda,Monaragala,"A scenic viewpoint offering sweeping views of surrounding valleys and hills, popular for photography and peaceful relaxation.",Uva,Scenic,1.0,0.0,0.0,0.0,0.0,0.0,Yes,6.902276021572538,81.36457101912151,1,45,0.0,,Quick,166.1679148725844,19,9,145,6
Madulkele,Monaragala,"A serene village surrounded by hills and tea plantations, offering tranquil nature walks and scenic landscapes ideal for relaxation.",Uva,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.853465050062924,81.38927000467557,1,159,0.0,,Short,169.07970039537602,19,9,83,1
Heen Ganga Natural Pool,Monaragala,"A hidden natural pool formed by a stream, perfect for swimming and cooling off amid lush greenery and peaceful surroundings.",Uva,Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.870125233099495,81.30652780001002,1,159,0.0,,Short,159.86019629068755,19,9,83,1
Asanaa Gala,Monaragala,A notable rock formation and natural landmark offering panoramic views and hiking opportunities in a peaceful environment.,Uva,Scenic,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.828514954145687,81.35704029546011,1,45,0.0,,Short,165.6848422116764,19,9,145,6
Alakola Estate,Monaragala,"A historic tea estate known for its beautiful plantations, colonial-era buildings, and scenic walking trails.",Uva,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.909480192078304,81.36350243324287,1,159,0.0,,Short,166.03731802661355,19,9,83,1
Ratna Ella,Kandy,"A beautiful waterfall surrounded by lush greenery, offering a refreshing spot for nature lovers and photographers in Nawalapitiya.",Central,Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.335357530202456,80.67989263345943,1,159,0.0,,Short,101.07994456211944,11,0,83,3
Galpottha Nawalapitiya,Kandy,"A scenic area near Nawalapitiya known for its rolling hills, tea plantations, and peaceful village atmosphere, ideal for nature walks.",Central,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.328356013925918,80.67579436036571,1,159,0.0,,Short,100.33085781801054,11,0,83,3
Yahangala,Kandy,A prominent mountain peak offering hiking trails and panoramic views of the surrounding landscapes in the Central Province.,Central,Nature,3.0,0.0,0.0,0.0,0.0,0.0,Yes,7.320784652111605,80.58853343329717,1,159,0.0,,Short,91.38345736836416,11,0,83,3
Hatale Mini Worlds End,Kandy,"A lesser-known viewpoint offering stunning vistas of valleys and mountains, similar to the famous World's End in Horton Plains National Park.",Central,Scenic,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.308318426602795,80.65485475018585,1,45,0.0,,Short,97.28271011856565,11,0,145,3
Gurugalaoya Dam,Kandy,"A serene dam surrounded by lush greenery, offering peaceful water views and a relaxing environment for visitors.",Central,Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.312078524015901,80.68127218472252,1,159,0.0,,Short,100.09651977431021,11,0,83,3
James Tayer's Seat,Kandy,"A famous viewpoint named after a British colonial officer, providing panoramic vistas of valleys and tea plantations nearby.",Central,Scenic,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.310881621950194,80.63264558445371,1,45,0.0,,Short,95.20345099421499,11,0,145,3
Rakshagala Kinihira Mountain,Kandy,"A rugged mountain with unique rock formations and hiking trails, popular among adventurous trekkers and nature enthusiasts.",Central,Nature,3.0,0.0,0.0,0.0,0.0,0.0,Yes,7.331695152054028,80.59747400961395,1,159,0.0,,Short,92.82768736174155,11,0,83,3
Kondagala,Kandy,"A hill known for its peaceful surroundings and panoramic views, ideal for hiking and nature exploration.",Central,Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.33416135207151,80.5870068247675,1,159,0.0,,Short,91.94935372585444,11,0,83,3
Poddalgoda Village,Kandy,"A charming village nestled amidst rolling hills and tea plantations, offering visitors a glimpse of rural Sri Lankan life and scenic nature walks.",Central,Cultural,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.3126325902891285,80.67863744606018,1,26,0.0,,Short,99.85928397906372,11,0,27,3
